N,expected_E,expected_M
180,-1.24644,0.480306
181,-1.24845,0.482403
182,-1.25022,0.484258
183,-1.25169,0.486093
184,-1.25299,0.487935
185,-1.25351,0.489378
186,-1.25462,0.491102
187,-1.25551,0.49262
188,-1.25686,0.494229
189,-1.25799,0.495952
190,-1.25942,0.497711
191,-1.2611,0.499555
192,-1.2625,0.501146
193,-1.26389,0.502591
194,-1.265,0.503943
195,-1.2659,0.505308
196,-1.2674,0.506811
197,-1.26868,0.508223
198,-1.2697,0.509621
199,-1.27075,0.511131
200,-1.2707,0.512175
201,-1.27179,0.513657
202,-1.27332,0.515322
203,-1.27433,0.516724
204,-1.2752,0.518064
205,-1.2758,0.519415
206,-1.27631,0.520583
207,-1.27686,0.521739
208,-1.27745,0.52274
209,-1.27837,0.524019
210,-1.27967,0.525262
211,-1.28076,0.526445
212,-1.28156,0.527547
213,-1.2823,0.528451
214,-1.28294,0.529439
215,-1.28395,0.530488
216,-1.28532,0.531713
217,-1.28553,0.532696
218,-1.28546,0.53367
219,-1.28493,0.534361
220,-1.28509,0.535227
221,-1.28557,0.536199
222,-1.28586,0.537095
223,-1.28632,0.538049
224,-1.28674,0.538884
225,-1.28707,0.539911
226,-1.28712,0.54073
227,-1.28775,0.541784
228,-1.28724,0.542215
229,-1.2869,0.542314
230,-1.28683,0.542674
231,-1.28645,0.542879
232,-1.28655,0.543491
233,-1.28648,0.544077
234,-1.28667,0.544808
235,-1.28664,0.545553
236,-1.28665,0.546102
237,-1.28654,0.546624
238,-1.28634,0.547101
239,-1.28657,0.547699
240,-1.28617,0.547979
241,-1.28577,0.548195
242,-1.2862,0.548781
243,-1.28638,0.5493
244,-1.28664,0.549898
245,-1.28722,0.550592
246,-1.28744,0.551341
247,-1.28781,0.551903
248,-1.28786,0.552339
249,-1.28815,0.552851
250,-1.28856,0.55326
251,-1.28912,0.553665
252,-1.2898,0.554206
253,-1.29,0.554565
254,-1.28996,0.554921
255,-1.28976,0.55502
256,-1.28937,0.554805
257,-1.28899,0.554339
258,-1.28899,0.553992
259,-1.28884,0.553417
260,-1.28858,0.552731
261,-1.28843,0.552088
262,-1.2884,0.551851
263,-1.28821,0.551388
264,-1.28773,0.55072
265,-1.28728,0.550094
266,-1.28695,0.549774
267,-1.28625,0.549476
268,-1.28582,0.549235
269,-1.28576,0.549052
270,-1.28522,0.54863
271,-1.28454,0.548229
272,-1.28434,0.547721
273,-1.28355,0.546722
274,-1.28281,0.545839
275,-1.28215,0.544891
276,-1.28163,0.543931
277,-1.28148,0.543177
278,-1.28126,0.542248
279,-1.28104,0.54147
280,-1.28071,0.540554
281,-1.28011,0.539555
282,-1.27933,0.538582
283,-1.27866,0.537756
284,-1.27849,0.537271
285,-1.27842,0.536895
286,-1.27822,0.536399
287,-1.27801,0.535993
288,-1.27781,0.535417
289,-1.27751,0.534827
290,-1.27697,0.533897
291,-1.27619,0.533058
292,-1.27524,0.532021
293,-1.27433,0.530648
294,-1.27381,0.529252
295,-1.27315,0.527492
296,-1.27253,0.525861
297,-1.27165,0.524125
298,-1.27121,0.522718
299,-1.27087,0.521538
300,-1.2703,0.52035
301,-1.2697,0.519169
302,-1.26937,0.517897
303,-1.26875,0.516551
304,-1.26839,0.515329
305,-1.2679,0.513934
306,-1.26761,0.512402
307,-1.26723,0.510961
308,-1.26646,0.509318
309,-1.26608,0.507848
310,-1.26545,0.506419
311,-1.2646,0.505338
312,-1.26426,0.504712
313,-1.26419,0.503946
314,-1.26389,0.503105
315,-1.26346,0.502286
316,-1.26304,0.501361
317,-1.26303,0.500426
318,-1.26248,0.499481
319,-1.26219,0.49884
320,-1.26159,0.498391
321,-1.26112,0.497819
322,-1.26071,0.497143
323,-1.26062,0.496563
324,-1.26052,0.496065
325,-1.26049,0.495815
326,-1.26037,0.495475
327,-1.26024,0.495
328,-1.25957,0.494451
329,-1.25881,0.493891
330,-1.25845,0.4935
331,-1.25837,0.493369
332,-1.25837,0.493434
333,-1.25835,0.493408
334,-1.25802,0.493204
335,-1.25755,0.492881
336,-1.25732,0.492798
337,-1.25703,0.492834
338,-1.25704,0.493047
339,-1.25708,0.493333
340,-1.25741,0.493897
341,-1.25818,0.494472
342,-1.25883,0.494956
343,-1.25889,0.495219
344,-1.25895,0.495465
345,-1.25913,0.495696
346,-1.2591,0.495983
347,-1.25948,0.496427
348,-1.25943,0.496767
349,-1.25954,0.497221
350,-1.25969,0.497643
351,-1.25994,0.498134
352,-1.26014,0.498523
353,-1.26054,0.498881
354,-1.2609,0.499167
355,-1.2609,0.499535
356,-1.26101,0.499944
357,-1.26101,0.50042
358,-1.26126,0.501061
359,-1.26139,0.50156
360,-1.26142,0.501819
361,-1.26141,0.502147
362,-1.26099,0.502279
363,-1.26044,0.502328
364,-1.2597,0.502253
365,-1.25904,0.502288
366,-1.25888,0.502568
367,-1.25869,0.502834
368,-1.25856,0.503179
369,-1.25813,0.503211
370,-1.25751,0.502959
371,-1.25704,0.502534
372,-1.25664,0.501989
373,-1.25617,0.501582
374,-1.2557,0.50119
375,-1.25533,0.500893
376,-1.25484,0.500572
377,-1.25408,0.500172
378,-1.25354,0.499762
379,-1.25311,0.499156
380,-1.25292,0.498382
381,-1.25276,0.497428
382,-1.25262,0.496531
383,-1.2524,0.495627
384,-1.25258,0.494596
385,-1.25278,0.493688
386,-1.25259,0.492746
387,-1.25248,0.491705
388,-1.25232,0.49067
389,-1.25231,0.489422
390,-1.25246,0.488205
391,-1.25256,0.486982
392,-1.2524,0.485765
393,-1.25249,0.484567
394,-1.25239,0.483579
395,-1.25238,0.482468
396,-1.25215,0.481338
397,-1.25199,0.480176
398,-1.25181,0.479083
399,-1.25158,0.477957
400,-1.25152,0.476912
401,-1.25135,0.47586
402,-1.25137,0.474726
403,-1.25127,0.47361
404,-1.25097,0.472649
405,-1.25069,0.471667
406,-1.25032,0.470653
407,-1.24988,0.469509
408,-1.24934,0.468468
409,-1.24875,0.467689
410,-1.2482,0.466915
411,-1.24793,0.466496
412,-1.24794,0.466189
413,-1.24797,0.465811
414,-1.24773,0.465592
415,-1.24761,0.465337
416,-1.24721,0.465048
417,-1.24679,0.4647
418,-1.24629,0.464199
419,-1.24573,0.463902
420,-1.24514,0.463429
421,-1.24473,0.463029
422,-1.2441,0.462654
423,-1.2435,0.46227
424,-1.24316,0.462017
425,-1.24325,0.462176
426,-1.24305,0.462324
427,-1.24293,0.462494
428,-1.24318,0.462839
429,-1.24357,0.463205
430,-1.24393,0.4635
431,-1.24427,0.46391
432,-1.24465,0.464259
433,-1.2452,0.464792
434,-1.24555,0.465265
435,-1.24584,0.465793
436,-1.24603,0.466261
437,-1.24625,0.466739
438,-1.24662,0.467283
439,-1.24677,0.467779
440,-1.247,0.468398
441,-1.24748,0.469116
442,-1.24808,0.469887
443,-1.24896,0.470756
444,-1.24975,0.47161
445,-1.2502,0.47227
446,-1.25052,0.472904
447,-1.25096,0.473635
448,-1.25154,0.474408
449,-1.25238,0.475267
450,-1.253,0.476056
451,-1.25344,0.476696
452,-1.25361,0.477301
453,-1.25424,0.478057
454,-1.25465,0.478722
455,-1.25501,0.479308
456,-1.25533,0.479901
457,-1.25582,0.480405
458,-1.25633,0.481004
459,-1.25671,0.481601
460,-1.25687,0.482043
461,-1.25681,0.482343
462,-1.25669,0.482457
463,-1.25624,0.482495
464,-1.25593,0.482371
465,-1.25574,0.482183
466,-1.25543,0.481985
467,-1.25525,0.481863
468,-1.25513,0.481848
469,-1.25501,0.481631
470,-1.25509,0.481521
471,-1.25518,0.48155
472,-1.25496,0.481388
473,-1.25474,0.481152
474,-1.25458,0.480981
475,-1.25465,0.480916
476,-1.25445,0.48083
477,-1.25463,0.480629
478,-1.25481,0.480397
479,-1.2547,0.479906
480,-1.2545,0.479323
481,-1.2543,0.478742
482,-1.25407,0.478226
483,-1.25366,0.477723
484,-1.25322,0.477293
485,-1.25324,0.476918
486,-1.25305,0.476636
487,-1.25273,0.476222
488,-1.25252,0.475871
489,-1.25186,0.475337
490,-1.25106,0.474816
491,-1.25061,0.474409
492,-1.25045,0.474075
493,-1.25016,0.473915
494,-1.2499,0.473775
495,-1.2499,0.473646
496,-1.24998,0.473377
497,-1.25006,0.473239
498,-1.25008,0.472992
499,-1.2502,0.472715
500,-1.25044,0.47232
501,-1.25042,0.471806
502,-1.2503,0.471335
503,-1.2502,0.470825
504,-1.25024,0.470377
505,-1.25034,0.470069
506,-1.25043,0.469753
507,-1.25055,0.469517
508,-1.25063,0.469281
509,-1.25073,0.469018
510,-1.25082,0.468745
511,-1.25076,0.468434
512,-1.25082,0.467959
513,-1.2508,0.467417
514,-1.25095,0.466916
515,-1.25062,0.466311
516,-1.25041,0.465659
517,-1.25019,0.465029
518,-1.25006,0.464517
519,-1.25012,0.463902
520,-1.25,0.463394
521,-1.24994,0.462821
522,-1.24983,0.462328
523,-1.24977,0.461855
524,-1.24983,0.461374
525,-1.25006,0.460886
526,-1.25013,0.460456
527,-1.25038,0.460095
528,-1.25062,0.459631
529,-1.25045,0.459008
530,-1.25019,0.4585
531,-1.24987,0.457806
532,-1.24951,0.457011
533,-1.24923,0.456379
534,-1.24929,0.455702
535,-1.24931,0.454907
536,-1.24937,0.454086
537,-1.24922,0.453426
538,-1.24903,0.452742
539,-1.24891,0.452096
540,-1.24876,0.451407
541,-1.2485,0.450693
542,-1.24817,0.449908
543,-1.24792,0.449153
544,-1.24748,0.448529
545,-1.24743,0.447908
546,-1.24733,0.447253
547,-1.24707,0.446682
548,-1.2467,0.446086
549,-1.24647,0.445556
550,-1.24598,0.445118
551,-1.24541,0.444601
552,-1.24476,0.444194
553,-1.2441,0.443689
554,-1.24338,0.443303
555,-1.24272,0.442901
556,-1.24227,0.442392
557,-1.24201,0.441849
558,-1.24161,0.441308
559,-1.24136,0.440698
560,-1.24098,0.440161
561,-1.2405,0.439617
562,-1.24011,0.439048
563,-1.23952,0.438472
564,-1.23902,0.437872
565,-1.23867,0.437168
566,-1.23822,0.436413
567,-1.23802,0.435767
568,-1.23771,0.435255
569,-1.23736,0.434736
570,-1.23719,0.434219
571,-1.23715,0.43366
572,-1.23712,0.433112
573,-1.23691,0.432574
574,-1.23709,0.432064
575,-1.23713,0.431461
576,-1.2372,0.430833
577,-1.23723,0.430303
578,-1.23709,0.429645
579,-1.23706,0.42905
580,-1.23688,0.428526
581,-1.2368,0.428098
582,-1.23668,0.427758
583,-1.23654,0.42753
584,-1.23656,0.427466
585,-1.23638,0.427239
586,-1.23638,0.427235
587,-1.23644,0.427223
588,-1.23631,0.427117
589,-1.23611,0.427029
590,-1.23615,0.427059
591,-1.23596,0.427174
592,-1.23569,0.427348
593,-1.23553,0.427563
594,-1.23527,0.427618
595,-1.23511,0.427664
596,-1.23498,0.427651
597,-1.23474,0.427621
598,-1.23475,0.427609
599,-1.23472,0.427571
600,-1.23455,0.427442
601,-1.23464,0.427379
602,-1.2347,0.427234
603,-1.23464,0.427056
604,-1.23467,0.427012
605,-1.23468,0.427041
606,-1.23472,0.427162
607,-1.23474,0.427232
608,-1.23502,0.427294
609,-1.23534,0.427315
610,-1.23543,0.427197
611,-1.23538,0.427046
612,-1.23556,0.42701
613,-1.23542,0.426966
614,-1.23536,0.426897
615,-1.23537,0.426935
616,-1.23537,0.426948
617,-1.23538,0.426945
618,-1.2354,0.426942
619,-1.2354,0.426922
620,-1.23537,0.427016
621,-1.23554,0.427174
622,-1.23576,0.427291
623,-1.23604,0.42752
624,-1.23644,0.427965
625,-1.23688,0.428304
626,-1.23696,0.428506
627,-1.23702,0.42866
628,-1.23691,0.42871
629,-1.2368,0.428831
630,-1.23686,0.42896
631,-1.23678,0.429097
632,-1.23666,0.429225
633,-1.23657,0.429234
634,-1.23647,0.429306
635,-1.23647,0.429386
636,-1.23643,0.429332
637,-1.23644,0.429325
638,-1.23639,0.429216
639,-1.23642,0.429155
640,-1.23633,0.429008
641,-1.23627,0.4289
642,-1.23623,0.428808
643,-1.23617,0.428733
644,-1.23618,0.428711
645,-1.23606,0.428636
646,-1.2359,0.42856
647,-1.2357,0.428354
648,-1.2358,0.428349
649,-1.23599,0.428367
650,-1.23606,0.428408
651,-1.23579,0.428272
652,-1.23552,0.428144
653,-1.23527,0.427948
654,-1.23494,0.427668
655,-1.23481,0.427267
656,-1.23483,0.426898
657,-1.23466,0.4264
658,-1.23442,0.425881
659,-1.23414,0.425402
660,-1.23383,0.424818
661,-1.23368,0.424349
662,-1.23326,0.42386
663,-1.23311,0.423424
664,-1.2328,0.423087
665,-1.23238,0.422729
666,-1.23228,0.422432
667,-1.23193,0.422031
668,-1.23162,0.421549
669,-1.23142,0.421076
670,-1.23121,0.420724
671,-1.23095,0.420477
672,-1.23068,0.42032
673,-1.23052,0.420253
674,-1.2305,0.420304
675,-1.23037,0.420296
676,-1.23009,0.420192
677,-1.22984,0.420022
678,-1.22972,0.419816
679,-1.22954,0.41958
680,-1.22934,0.419316
681,-1.22916,0.419023
682,-1.22897,0.418768
683,-1.22854,0.41847
684,-1.22829,0.418385
685,-1.22804,0.418365
686,-1.22796,0.418448
687,-1.2279,0.418581
688,-1.22767,0.418685
689,-1.22774,0.418708
690,-1.22772,0.418543
691,-1.22768,0.418408
692,-1.22738,0.418237
693,-1.2272,0.418066
694,-1.2271,0.417911
695,-1.22699,0.417719
696,-1.22698,0.417529
697,-1.22693,0.417367
698,-1.22663,0.417178
699,-1.22644,0.417067
700,-1.22593,0.416893
701,-1.22536,0.416612
702,-1.22491,0.416403
703,-1.22454,0.416088
704,-1.22419,0.415803
705,-1.22409,0.415617
706,-1.22394,0.415482
707,-1.224,0.415403
708,-1.22393,0.41524
709,-1.22399,0.415078
710,-1.224,0.414965
711,-1.22401,0.414733
712,-1.22393,0.414431
713,-1.22384,0.414095
714,-1.22361,0.413711
715,-1.22345,0.413154
716,-1.22313,0.41264
717,-1.22287,0.412183
718,-1.22274,0.411671
719,-1.2227,0.411168
720,-1.22254,0.410611
721,-1.22239,0.410049
722,-1.22223,0.409543
723,-1.22206,0.409059
724,-1.22196,0.40857
725,-1.22177,0.408028
726,-1.22167,0.407521
727,-1.22165,0.407001
728,-1.2215,0.406648
729,-1.22134,0.406283
730,-1.22127,0.405822
731,-1.22119,0.405335
732,-1.22116,0.404802
733,-1.22115,0.404352
734,-1.22112,0.403999
735,-1.22107,0.403578
736,-1.22101,0.40324
737,-1.22096,0.40287
738,-1.22081,0.40252
739,-1.22066,0.402111
740,-1.22066,0.401757
741,-1.22042,0.401498
742,-1.22009,0.40124
743,-1.2197,0.400976
744,-1.21935,0.400692
745,-1.2193,0.40045
746,-1.21925,0.400328
747,-1.2191,0.400214
748,-1.21905,0.400094
749,-1.21899,0.39998
750,-1.21899,0.399847
751,-1.21891,0.399754
752,-1.21896,0.399681
753,-1.21883,0.399655
754,-1.21863,0.399622
755,-1.21854,0.399623
756,-1.21849,0.399656
757,-1.21855,0.399742
758,-1.21863,0.399921
759,-1.21859,0.400066
760,-1.21845,0.400204
761,-1.21849,0.400473
762,-1.21843,0.400722
763,-1.21827,0.400931
764,-1.2183,0.401211
765,-1.21834,0.401471
766,-1.21847,0.401743
767,-1.21877,0.402164
768,-1.21915,0.40263
769,-1.21941,0.403043
770,-1.21961,0.403357
771,-1.2199,0.403729
772,-1.21984,0.40399
773,-1.21983,0.404237
774,-1.21991,0.404593
775,-1.21987,0.404916
776,-1.22,0.405277
777,-1.22004,0.405566
778,-1.2201,0.405816
779,-1.22009,0.406014
780,-1.22003,0.406224
781,-1.22005,0.406492
782,-1.21994,0.406656
783,-1.21968,0.406814
784,-1.21955,0.406901
785,-1.21957,0.407
786,-1.21961,0.407131
787,-1.21968,0.407287
788,-1.21987,0.407411
789,-1.21996,0.407503
790,-1.22009,0.407608
791,-1.22015,0.407832
792,-1.22039,0.408081
793,-1.22049,0.408285
794,-1.22052,0.408375
795,-1.2207,0.408528
796,-1.22087,0.408675
797,-1.22095,0.408733
798,-1.22117,0.408822
799,-1.22133,0.408949
800,-1.22142,0.408962
801,-1.22149,0.408958
802,-1.22155,0.408915
803,-1.22159,0.408773
804,-1.22168,0.408781
805,-1.22164,0.40877
806,-1.22166,0.40884
807,-1.2218,0.408823
808,-1.22191,0.408843
809,-1.222,0.408888
810,-1.22201,0.408926
811,-1.22207,0.408977
812,-1.22216,0.408953
813,-1.2221,0.408868
814,-1.22226,0.408771
815,-1.22248,0.408601
816,-1.22234,0.408297
817,-1.22231,0.407919
818,-1.22227,0.407543
819,-1.22227,0.407125
820,-1.2222,0.406707
821,-1.22222,0.406224
822,-1.22213,0.405766
823,-1.22211,0.405322
824,-1.22228,0.404927
825,-1.22223,0.404533
826,-1.22208,0.40414
827,-1.22196,0.403761
828,-1.22181,0.403418
829,-1.22162,0.403052
830,-1.22134,0.402602
831,-1.22099,0.402172
832,-1.22062,0.401785
833,-1.2203,0.401429
834,-1.22006,0.401145
835,-1.21986,0.400808
836,-1.21974,0.400472
837,-1.21962,0.400119
838,-1.21957,0.399743
839,-1.21963,0.39938
840,-1.2197,0.399018
841,-1.21956,0.398644
842,-1.21945,0.398325
843,-1.21945,0.398066
844,-1.21932,0.397749
845,-1.21925,0.397426
846,-1.2191,0.397104
847,-1.21893,0.396718
848,-1.21869,0.396268
849,-1.21842,0.396037
850,-1.21827,0.395912
851,-1.21821,0.395828
852,-1.21804,0.395739
853,-1.21812,0.395768
854,-1.21828,0.395779
855,-1.21827,0.395737
856,-1.21839,0.395648
857,-1.21839,0.395554
858,-1.21833,0.395367
859,-1.21827,0.395122
860,-1.21813,0.394855
861,-1.218,0.39471
862,-1.21799,0.394635
863,-1.21802,0.394542
864,-1.21803,0.394433
865,-1.21787,0.394295
866,-1.21769,0.394197
867,-1.21757,0.394118
868,-1.21736,0.393923
869,-1.21734,0.393763
870,-1.21725,0.39354
871,-1.21713,0.393335
872,-1.21695,0.393125
873,-1.2169,0.39299
874,-1.21689,0.392763
875,-1.21681,0.392543
876,-1.21672,0.392312
877,-1.21658,0.392047
878,-1.21655,0.391851
879,-1.21654,0.391695
880,-1.21652,0.391608
881,-1.21657,0.39147
882,-1.21662,0.391355
883,-1.21675,0.391234
884,-1.21678,0.391154
885,-1.21678,0.391017
886,-1.21681,0.390784
887,-1.21674,0.390536
888,-1.21662,0.390236
889,-1.21654,0.390028
890,-1.21647,0.38982
891,-1.21631,0.389624
892,-1.21624,0.389479
893,-1.21613,0.389356
894,-1.21593,0.389267
895,-1.21569,0.389201
896,-1.2156,0.389163
897,-1.21559,0.389142
898,-1.21547,0.38902
899,-1.21534,0.388982
900,-1.21507,0.388806
901,-1.21482,0.388624
902,-1.21466,0.388525
903,-1.21456,0.388405
904,-1.21444,0.388319
905,-1.21428,0.38821
906,-1.21422,0.388096
907,-1.21411,0.387977
908,-1.21402,0.387836
909,-1.21392,0.387717
910,-1.21378,0.387648
911,-1.2137,0.38758
912,-1.21366,0.387489
913,-1.21348,0.387492
914,-1.21349,0.387527
915,-1.21345,0.387508
916,-1.21345,0.387478
917,-1.21341,0.387465
918,-1.2133,0.387402
919,-1.21325,0.387269
920,-1.21318,0.387147
921,-1.21303,0.38709
922,-1.21293,0.387099
923,-1.21304,0.387118
924,-1.21306,0.387181
925,-1.21318,0.387303
926,-1.21324,0.387473
927,-1.2132,0.387632
928,-1.21338,0.387818
929,-1.21362,0.388079
930,-1.2138,0.38836
931,-1.21406,0.388663
932,-1.21418,0.388879
933,-1.21429,0.38911
934,-1.21439,0.38932
935,-1.21447,0.389524
936,-1.21439,0.389647
937,-1.2143,0.389776
938,-1.21434,0.389957
939,-1.21439,0.390122
940,-1.21447,0.390282
941,-1.21457,0.39042
942,-1.21471,0.390594
943,-1.21485,0.390832
944,-1.21495,0.390985
945,-1.21502,0.391143
946,-1.21501,0.391321
947,-1.21491,0.391447
948,-1.21484,0.391614
949,-1.21486,0.391723
950,-1.21483,0.391842
951,-1.21485,0.391987
952,-1.2148,0.39208
953,-1.21475,0.392088
954,-1.21485,0.392102
955,-1.21495,0.392178
956,-1.21505,0.392301
957,-1.21509,0.392445
958,-1.21521,0.392578
959,-1.2153,0.392727
960,-1.21539,0.392901
961,-1.21563,0.393127
962,-1.21578,0.393342
963,-1.21598,0.393593
964,-1.21617,0.393874
965,-1.21632,0.394109
966,-1.21642,0.394363
967,-1.21645,0.394617
968,-1.2166,0.394979
969,-1.21676,0.395366
970,-1.21703,0.395753
971,-1.21705,0.39602
972,-1.21721,0.396307
973,-1.21754,0.396655
974,-1.2179,0.397033
975,-1.21813,0.397446
976,-1.2185,0.397915
977,-1.21873,0.398296
978,-1.21895,0.398671
979,-1.21918,0.399101
980,-1.21956,0.399587
981,-1.21978,0.4
982,-1.22013,0.400468
983,-1.22043,0.400865
984,-1.22063,0.401194
985,-1.22066,0.401518
986,-1.22077,0.401775
987,-1.22093,0.402087
988,-1.22103,0.402338
989,-1.22102,0.402573
990,-1.22103,0.402818
991,-1.22116,0.403017
992,-1.22122,0.403165
993,-1.22137,0.403313
994,-1.2214,0.403476
995,-1.22145,0.403623
996,-1.22145,0.40372
997,-1.22144,0.403766
998,-1.22139,0.403732
999,-1.22126,0.403544
1000,-1.22106,0.40335
1001,-1.22087,0.403122
1002,-1.2207,0.402904
1003,-1.2205,0.402697
1004,-1.22037,0.40256
1005,-1.22032,0.402403
1006,-1.2202,0.402311
1007,-1.22013,0.402264
1008,-1.21992,0.402088
1009,-1.21974,0.401908
1010,-1.21959,0.401733
1011,-1.21946,0.401538
1012,-1.21938,0.401482
1013,-1.21941,0.401476
1014,-1.21931,0.401524
1015,-1.21917,0.401542
1016,-1.21894,0.401511
1017,-1.21876,0.401519
1018,-1.21863,0.401572
1019,-1.21862,0.401663
1020,-1.21862,0.40177
1021,-1.21869,0.401905
1022,-1.21889,0.401967
1023,-1.21895,0.401921
1024,-1.21896,0.401768
1025,-1.21892,0.401566
1026,-1.21886,0.40133
1027,-1.21875,0.401013
1028,-1.21859,0.400632
1029,-1.21842,0.400311
1030,-1.2183,0.399981
1031,-1.21815,0.399665
1032,-1.21797,0.399297
1033,-1.21782,0.398959
1034,-1.21767,0.398728
1035,-1.21731,0.398478
1036,-1.21718,0.398296
1037,-1.2171,0.398177
1038,-1.21697,0.398044
1039,-1.21701,0.397887
1040,-1.21697,0.397678
1041,-1.21697,0.39744
1042,-1.21692,0.397193
1043,-1.21688,0.396985
1044,-1.21693,0.396839
1045,-1.21707,0.396713
1046,-1.21714,0.396554
1047,-1.21716,0.396337
1048,-1.21717,0.396107
1049,-1.21721,0.39591
1050,-1.21717,0.395686
1051,-1.21717,0.395471
1052,-1.21709,0.39528
1053,-1.21708,0.395066
1054,-1.21705,0.394867
1055,-1.21697,0.394768
1056,-1.21693,0.394659
1057,-1.21691,0.394522
1058,-1.21684,0.394305
1059,-1.21675,0.394027
1060,-1.21664,0.393726
1061,-1.21633,0.393431
1062,-1.21614,0.393112
1063,-1.21591,0.392794
1064,-1.21572,0.392439
1065,-1.2155,0.392089
1066,-1.21532,0.391731
1067,-1.21522,0.391406
1068,-1.21511,0.39111
1069,-1.21503,0.390851
1070,-1.21496,0.390664
1071,-1.21484,0.390439
