N,expected_E,expected_M
90,-1.17489,0.333278
91,-1.17538,0.336044
92,-1.17576,0.338424
93,-1.17677,0.341237
94,-1.17723,0.344255
95,-1.17789,0.347632
96,-1.17865,0.35125
97,-1.18082,0.355773
98,-1.18347,0.360204
99,-1.18505,0.36399
100,-1.1876,0.36795
101,-1.1902,0.371782
102,-1.19304,0.37549
103,-1.19553,0.378786
104,-1.19712,0.382115
105,-1.20019,0.386095
106,-1.20217,0.389717
107,-1.20505,0.393598
108,-1.20806,0.397407
109,-1.21128,0.400688
110,-1.21409,0.403682
111,-1.21667,0.407117
112,-1.21902,0.410134
113,-1.22133,0.413274
114,-1.22289,0.415965
115,-1.2233,0.417957
116,-1.22422,0.420259
117,-1.22496,0.423291
118,-1.22661,0.426568
119,-1.22874,0.429832
120,-1.23058,0.433125
121,-1.23281,0.436488
122,-1.23557,0.439877
123,-1.23854,0.443252
124,-1.24121,0.446653
125,-1.2432,0.4498
126,-1.24675,0.453452
127,-1.24898,0.456575
128,-1.25203,0.459805
129,-1.25457,0.462481
130,-1.25631,0.464846
131,-1.25771,0.467137
132,-1.25795,0.468561
133,-1.25767,0.46985
134,-1.25724,0.471306
135,-1.25726,0.472741
136,-1.25721,0.474338
137,-1.25774,0.476241
138,-1.25906,0.478225
139,-1.26058,0.480216
140,-1.26271,0.482679
141,-1.26426,0.485
142,-1.26549,0.487254
143,-1.26608,0.489021
144,-1.26674,0.490521
145,-1.26697,0.491966
146,-1.26726,0.493493
147,-1.26735,0.494728
148,-1.26804,0.496351
149,-1.26919,0.498121
150,-1.26933,0.499233
151,-1.27013,0.500331
152,-1.27026,0.501743
153,-1.27098,0.503137
154,-1.27117,0.504188
155,-1.27168,0.505516
156,-1.27205,0.507115
157,-1.27248,0.508439
158,-1.27291,0.50981
159,-1.27409,0.511352
160,-1.27519,0.512813
161,-1.2764,0.514565
162,-1.27685,0.515957
163,-1.27724,0.517239
164,-1.27787,0.51872
165,-1.27903,0.520424
166,-1.28066,0.522259
167,-1.28222,0.524012
168,-1.28256,0.525506
169,-1.28296,0.527012
170,-1.28318,0.528029
171,-1.28439,0.529678
172,-1.2857,0.531541
173,-1.28746,0.533526
174,-1.28868,0.535201
175,-1.28931,0.536429
176,-1.28994,0.53767
177,-1.29,0.538644
178,-1.29118,0.54
179,-1.29263,0.541564
180,-1.29339,0.542861
181,-1.29409,0.544116
182,-1.29467,0.54533
183,-1.29519,0.546284
184,-1.29554,0.547283
185,-1.29595,0.547946
186,-1.29629,0.54871
187,-1.29642,0.549412
188,-1.29697,0.550133
189,-1.29725,0.551005
190,-1.29753,0.551816
191,-1.29791,0.55267
192,-1.29875,0.553698
193,-1.29964,0.554689
194,-1.30015,0.555696
195,-1.30195,0.557231
196,-1.30342,0.558673
197,-1.30472,0.560152
198,-1.30525,0.561338
199,-1.30558,0.562563
200,-1.3066,0.564
201,-1.30831,0.565672
202,-1.3101,0.567351
203,-1.31187,0.56899
204,-1.31392,0.570735
205,-1.31551,0.57222
206,-1.31699,0.573592
207,-1.31792,0.574783
208,-1.31851,0.575865
209,-1.31866,0.576531
210,-1.31814,0.577095
211,-1.3181,0.577725
212,-1.31854,0.57875
213,-1.31986,0.579977
214,-1.3207,0.580864
215,-1.32158,0.581884
216,-1.32282,0.583032
217,-1.32336,0.58394
218,-1.32404,0.585138
219,-1.32484,0.586256
220,-1.32545,0.587341
221,-1.32615,0.588439
222,-1.32743,0.589752
223,-1.32839,0.590987
224,-1.32933,0.592076
225,-1.33027,0.593111
226,-1.33115,0.594204
227,-1.33185,0.595242
228,-1.33272,0.596404
229,-1.33371,0.59738
230,-1.33448,0.59837
231,-1.33511,0.599199
232,-1.3356,0.600129
233,-1.33579,0.600901
234,-1.33632,0.601624
235,-1.33677,0.60234
236,-1.33737,0.603136
237,-1.33823,0.604051
238,-1.33878,0.604853
239,-1.33912,0.605711
240,-1.34029,0.606813
241,-1.34095,0.607718
242,-1.34153,0.608554
243,-1.34272,0.60963
244,-1.34348,0.610533
245,-1.34404,0.611327
246,-1.3448,0.612236
247,-1.34567,0.613198
248,-1.34621,0.613911
249,-1.34631,0.614458
250,-1.34624,0.61478
251,-1.34653,0.61496
252,-1.34623,0.615
253,-1.34609,0.615099
254,-1.34602,0.615217
255,-1.34596,0.615235
256,-1.34543,0.615098
257,-1.34463,0.614844
258,-1.34364,0.614438
259,-1.34282,0.614131
260,-1.34223,0.613981
261,-1.34172,0.613448
262,-1.34073,0.612729
263,-1.33992,0.612338
264,-1.3392,0.611818
265,-1.33842,0.611151
266,-1.33789,0.610808
267,-1.33742,0.610449
268,-1.3366,0.609925
269,-1.33584,0.609591
270,-1.33541,0.6095
271,-1.33513,0.609391
272,-1.33507,0.609081
273,-1.33491,0.608901
274,-1.33482,0.608759
275,-1.33524,0.608782
276,-1.33493,0.608768
277,-1.33422,0.6087
278,-1.33338,0.608471
279,-1.33254,0.608082
280,-1.33157,0.607554
281,-1.33096,0.607011
282,-1.33039,0.606348
283,-1.32926,0.605654
284,-1.32831,0.605229
285,-1.32772,0.604526
286,-1.32689,0.603864
287,-1.32617,0.603153
288,-1.32611,0.602552
289,-1.32612,0.60192
290,-1.32552,0.601086
291,-1.32502,0.600395
292,-1.32462,0.599606
293,-1.3243,0.599198
294,-1.32425,0.598895
295,-1.32359,0.598525
296,-1.32304,0.598514
297,-1.32263,0.598502
298,-1.32262,0.59854
299,-1.32241,0.598612
300,-1.32237,0.5989
301,-1.32199,0.599169
302,-1.32149,0.599272
303,-1.32063,0.599224
304,-1.32043,0.599326
305,-1.31984,0.599344
306,-1.3198,0.599673
307,-1.31964,0.600033
308,-1.31974,0.600568
309,-1.32071,0.601375
310,-1.32119,0.601952
311,-1.32199,0.602428
312,-1.3226,0.602917
313,-1.32339,0.60353
314,-1.32439,0.604156
315,-1.32457,0.604587
316,-1.32475,0.604937
317,-1.32467,0.605142
318,-1.32481,0.60555
319,-1.32524,0.606176
320,-1.32581,0.606844
321,-1.32617,0.607368
322,-1.32668,0.607919
323,-1.32737,0.608467
324,-1.32799,0.60909
325,-1.32846,0.609662
326,-1.32905,0.61023
327,-1.32942,0.610642
328,-1.32976,0.611098
329,-1.33012,0.611581
330,-1.33036,0.612015
331,-1.33069,0.612417
332,-1.33084,0.612726
333,-1.33099,0.613153
334,-1.33117,0.613503
335,-1.3314,0.613657
336,-1.33164,0.614018
337,-1.3319,0.61451
338,-1.33269,0.615178
339,-1.33357,0.615959
340,-1.33415,0.616588
341,-1.33469,0.617273
342,-1.33462,0.617719
343,-1.33446,0.618017
344,-1.33474,0.618445
345,-1.33516,0.619
346,-1.3354,0.619538
347,-1.33568,0.620029
348,-1.3356,0.620417
349,-1.33576,0.620745
350,-1.33574,0.621086
351,-1.3359,0.621467
352,-1.33631,0.621974
353,-1.33626,0.622266
354,-1.33579,0.622429
355,-1.33586,0.62269
356,-1.33612,0.623006
357,-1.33599,0.622997
358,-1.33561,0.622947
359,-1.33515,0.622827
360,-1.33442,0.622569
361,-1.33393,0.622548
362,-1.3337,0.622624
363,-1.33391,0.622837
364,-1.33387,0.623077
365,-1.33397,0.623356
366,-1.33374,0.623579
367,-1.3336,0.623828
368,-1.33323,0.624008
369,-1.33306,0.624065
370,-1.333,0.624216
371,-1.33288,0.624326
372,-1.33293,0.624449
373,-1.33311,0.624732
374,-1.33321,0.62484
375,-1.33336,0.62496
376,-1.33314,0.624973
377,-1.3331,0.625106
378,-1.33283,0.625146
379,-1.33317,0.625409
380,-1.33318,0.625408
381,-1.33328,0.625499
382,-1.33359,0.625615
383,-1.33371,0.625757
384,-1.3338,0.625924
385,-1.33408,0.626312
386,-1.33448,0.626723
387,-1.33517,0.627248
388,-1.3357,0.627706
389,-1.33594,0.627969
390,-1.33631,0.628321
391,-1.33657,0.628581
392,-1.33691,0.62875
393,-1.3374,0.628995
394,-1.33782,0.629124
395,-1.33787,0.629367
396,-1.33823,0.629811
397,-1.33859,0.630214
398,-1.33882,0.630565
399,-1.3391,0.630865
400,-1.33933,0.63125
401,-1.33985,0.631708
402,-1.34017,0.63209
403,-1.34062,0.632605
404,-1.34082,0.632933
405,-1.34101,0.633284
406,-1.34118,0.633559
407,-1.34123,0.633784
408,-1.341,0.633824
409,-1.34049,0.633778
410,-1.3402,0.633854
411,-1.33971,0.63371
412,-1.33968,0.633641
413,-1.33956,0.633584
414,-1.33973,0.633696
415,-1.33971,0.633675
416,-1.3395,0.633606
417,-1.33942,0.633633
418,-1.33931,0.633696
419,-1.33924,0.633652
420,-1.33886,0.633524
421,-1.33853,0.633147
422,-1.33832,0.63269
423,-1.33818,0.63221
424,-1.33811,0.63191
425,-1.33791,0.6316
426,-1.33775,0.63135
427,-1.33724,0.630937
428,-1.33671,0.630467
429,-1.33632,0.629988
430,-1.33598,0.629477
431,-1.33575,0.629026
432,-1.3356,0.628519
433,-1.33524,0.628037
434,-1.33502,0.627707
435,-1.33469,0.627253
436,-1.33431,0.62664
437,-1.33378,0.625881
438,-1.33338,0.625148
439,-1.33317,0.624385
440,-1.33282,0.623591
441,-1.33224,0.62271
442,-1.33183,0.62181
443,-1.33115,0.620734
444,-1.33052,0.61982
445,-1.33011,0.618899
446,-1.32946,0.618094
447,-1.32906,0.617159
448,-1.32879,0.616272
449,-1.32844,0.615256
450,-1.32802,0.614222
451,-1.32756,0.613071
452,-1.32723,0.611892
453,-1.32682,0.610795
454,-1.32667,0.60967
455,-1.32631,0.608681
456,-1.32581,0.607752
457,-1.32503,0.606729
458,-1.32432,0.6056
459,-1.3237,0.604553
460,-1.3232,0.603609
461,-1.32267,0.602863
462,-1.32208,0.602035
463,-1.32158,0.601231
464,-1.32108,0.600409
465,-1.32045,0.599699
466,-1.32009,0.599249
467,-1.31987,0.598876
468,-1.31955,0.598408
469,-1.31913,0.597921
470,-1.31885,0.597245
471,-1.3183,0.59655
472,-1.3178,0.595752
473,-1.31742,0.595074
474,-1.31707,0.59423
475,-1.31701,0.5934
476,-1.31653,0.592553
477,-1.31606,0.591572
478,-1.31567,0.590533
479,-1.31534,0.589322
480,-1.31481,0.588177
481,-1.31439,0.586965
482,-1.31378,0.58582
483,-1.31277,0.584617
484,-1.31176,0.58345
485,-1.31109,0.582433
486,-1.31043,0.581584
487,-1.30982,0.580986
488,-1.30908,0.580369
489,-1.30849,0.579826
490,-1.30792,0.579296
491,-1.3077,0.578768
492,-1.3072,0.578354
493,-1.30692,0.577982
494,-1.30668,0.577561
495,-1.30671,0.577222
496,-1.30639,0.576754
497,-1.30594,0.576298
498,-1.30574,0.575823
499,-1.30557,0.575301
500,-1.30546,0.57495
501,-1.30531,0.574661
502,-1.30528,0.574532
503,-1.30525,0.574543
504,-1.30518,0.574534
505,-1.30525,0.574465
506,-1.30512,0.574447
507,-1.30535,0.574497
508,-1.30512,0.574321
509,-1.30489,0.574214
510,-1.30457,0.574059
511,-1.30466,0.573953
512,-1.30453,0.573809
513,-1.30468,0.573674
514,-1.30457,0.573405
515,-1.30445,0.573126
516,-1.30438,0.572733
517,-1.30427,0.57234
518,-1.30432,0.571863
519,-1.30422,0.571233
520,-1.30415,0.570654
521,-1.30417,0.570106
522,-1.30397,0.569377
523,-1.30386,0.568709
524,-1.30384,0.568025
525,-1.3039,0.567362
526,-1.30386,0.566692
527,-1.30368,0.566053
528,-1.30348,0.565398
529,-1.30295,0.564858
530,-1.30242,0.564123
531,-1.30175,0.563371
532,-1.30109,0.562547
533,-1.3009,0.56182
534,-1.30082,0.561133
535,-1.30062,0.560551
536,-1.30045,0.560047
537,-1.30032,0.559628
538,-1.30009,0.559201
539,-1.29987,0.558748
540,-1.29972,0.558167
541,-1.29969,0.557421
542,-1.29961,0.556587
543,-1.29947,0.555681
544,-1.29943,0.554724
545,-1.29952,0.55389
546,-1.29952,0.553168
547,-1.29932,0.552367
548,-1.29891,0.551569
549,-1.29871,0.550801
550,-1.2988,0.549918
551,-1.29891,0.548993
552,-1.29897,0.548188
553,-1.29908,0.547405
554,-1.29906,0.546643
555,-1.29901,0.545874
556,-1.29901,0.545189
557,-1.29887,0.54456
558,-1.29871,0.54388
559,-1.29878,0.543229
560,-1.29879,0.542509
561,-1.29882,0.5418
562,-1.29899,0.54113
563,-1.29897,0.540355
564,-1.29881,0.539645
565,-1.2986,0.538956
566,-1.29837,0.538322
567,-1.29832,0.537734
568,-1.29817,0.537086
569,-1.29794,0.536424
570,-1.29761,0.535877
571,-1.29715,0.535306
572,-1.29673,0.534528
573,-1.29628,0.533927
574,-1.29592,0.533293
575,-1.29548,0.532696
576,-1.29497,0.532257
577,-1.29456,0.53201
578,-1.29434,0.531955
579,-1.29444,0.532029
580,-1.29441,0.531983
581,-1.2943,0.532134
582,-1.29416,0.532096
583,-1.294,0.531998
584,-1.29394,0.531841
585,-1.29352,0.531564
586,-1.29307,0.531237
587,-1.29267,0.530826
588,-1.29226,0.530553
589,-1.29185,0.530263
590,-1.29142,0.529847
591,-1.2911,0.529374
592,-1.29081,0.528995
593,-1.29078,0.528567
594,-1.29069,0.528215
595,-1.29072,0.527824
596,-1.29055,0.527198
597,-1.29039,0.526625
598,-1.29008,0.52602
599,-1.28977,0.525384
600,-1.28942,0.5248
601,-1.28895,0.524193
602,-1.28849,0.523547
603,-1.28801,0.522944
604,-1.2874,0.522169
605,-1.28683,0.521455
606,-1.28632,0.520858
607,-1.2858,0.520214
608,-1.28526,0.519391
609,-1.28473,0.518555
610,-1.28421,0.517795
611,-1.28391,0.517013
612,-1.28368,0.516234
613,-1.28343,0.515506
614,-1.28322,0.514731
615,-1.28309,0.513976
616,-1.28299,0.513239
617,-1.28284,0.512545
618,-1.28277,0.511845
619,-1.2826,0.511123
620,-1.28213,0.510468
621,-1.28172,0.509662
622,-1.28121,0.508923
623,-1.28083,0.508323
624,-1.28043,0.507628
625,-1.28006,0.506944
626,-1.27981,0.506294
627,-1.27936,0.505582
628,-1.279,0.504976
629,-1.27868,0.504356
630,-1.27851,0.503659
631,-1.27829,0.5029
632,-1.27813,0.502247
633,-1.27791,0.501698
634,-1.27759,0.501065
635,-1.27721,0.500331
636,-1.27681,0.499568
637,-1.27634,0.498964
638,-1.27603,0.49855
639,-1.27565,0.498028
640,-1.27548,0.497484
641,-1.27524,0.496895
642,-1.27492,0.496363
643,-1.2747,0.495708
644,-1.27435,0.495062
645,-1.274,0.494419
646,-1.27358,0.493769
647,-1.2732,0.493145
648,-1.27276,0.492454
649,-1.27253,0.491703
650,-1.2724,0.491
651,-1.27229,0.490399
652,-1.27202,0.489808
653,-1.27205,0.489165
654,-1.27196,0.488677
655,-1.27171,0.488038
656,-1.27155,0.487378
657,-1.27134,0.486781
658,-1.27129,0.486087
659,-1.27121,0.485432
660,-1.27106,0.484811
661,-1.27101,0.484274
662,-1.27086,0.483792
663,-1.27063,0.483265
664,-1.27054,0.482748
665,-1.27051,0.482316
666,-1.27056,0.481929
667,-1.27058,0.481462
668,-1.27048,0.480943
669,-1.27033,0.480314
670,-1.2701,0.479642
671,-1.26987,0.478942
672,-1.2697,0.478333
673,-1.2696,0.477786
674,-1.26945,0.477166
675,-1.26938,0.476556
676,-1.26932,0.47591
677,-1.26923,0.475251
678,-1.26907,0.474683
679,-1.26903,0.474175
680,-1.26897,0.473529
681,-1.26915,0.472878
682,-1.2693,0.472265
683,-1.26919,0.471603
684,-1.26906,0.47095
685,-1.26885,0.470336
686,-1.26869,0.469716
687,-1.26847,0.469127
688,-1.26824,0.468459
689,-1.26801,0.467816
690,-1.26768,0.467232
691,-1.26747,0.466577
692,-1.26736,0.466019
693,-1.26742,0.465397
694,-1.26741,0.464777
695,-1.26735,0.464108
696,-1.26741,0.463513
697,-1.26732,0.462898
698,-1.26712,0.46235
699,-1.267,0.461781
700,-1.26676,0.461321
701,-1.26653,0.460827
702,-1.26624,0.460385
703,-1.2659,0.459972
704,-1.26565,0.459524
705,-1.26557,0.459156
706,-1.26554,0.45886
707,-1.26532,0.458451
708,-1.2651,0.457938
709,-1.26495,0.457405
710,-1.26477,0.456915
711,-1.26477,0.456512
712,-1.26471,0.455941
713,-1.2644,0.455386
714,-1.26423,0.454748
715,-1.26407,0.454175
716,-1.26384,0.453701
717,-1.2636,0.453319
718,-1.2633,0.45296
719,-1.263,0.452629
720,-1.26279,0.452361
721,-1.26259,0.451983
722,-1.26244,0.451627
723,-1.26214,0.451335
724,-1.26173,0.450967
725,-1.26152,0.450621
726,-1.2611,0.450165
727,-1.26088,0.449801
728,-1.26062,0.449492
729,-1.26034,0.449156
730,-1.26007,0.448925
731,-1.25971,0.448653
732,-1.25943,0.448374
733,-1.25906,0.448104
734,-1.25879,0.447902
735,-1.25856,0.447769
736,-1.25852,0.447697
737,-1.25837,0.447646
738,-1.25828,0.447636
739,-1.25804,0.447645
740,-1.25791,0.44773
741,-1.25781,0.447787
742,-1.2578,0.447823
743,-1.25766,0.447853
744,-1.2577,0.44795
745,-1.25779,0.448121
746,-1.25772,0.448277
747,-1.25766,0.448434
748,-1.25765,0.44861
749,-1.25768,0.448785
750,-1.25765,0.44904
751,-1.25779,0.449407
752,-1.25794,0.449761
753,-1.25794,0.450046
754,-1.258,0.450365
755,-1.25812,0.450649
756,-1.25825,0.450972
757,-1.25844,0.451262
758,-1.2585,0.451504
759,-1.25863,0.451759
760,-1.25882,0.45202
761,-1.25905,0.452234
762,-1.25916,0.452428
763,-1.25932,0.452647
764,-1.25942,0.452834
765,-1.25946,0.452941
766,-1.25937,0.453107
767,-1.25956,0.453396
768,-1.25969,0.453652
769,-1.25974,0.453856
770,-1.25968,0.454019
771,-1.25978,0.454267
772,-1.25986,0.454527
773,-1.25997,0.454838
774,-1.26006,0.455187
775,-1.26019,0.455587
776,-1.26037,0.455921
777,-1.26042,0.456293
778,-1.26031,0.456549
779,-1.26021,0.456823
780,-1.26022,0.456994
781,-1.26024,0.457222
782,-1.26017,0.457391
783,-1.26003,0.45749
784,-1.25989,0.457615
785,-1.25972,0.457771
786,-1.25957,0.457945
787,-1.25961,0.458164
788,-1.25963,0.458388
789,-1.25957,0.458549
790,-1.25946,0.458671
791,-1.25943,0.458799
792,-1.25952,0.458927
793,-1.25936,0.459004
794,-1.25942,0.459169
795,-1.25953,0.459384
796,-1.25977,0.459667
797,-1.25995,0.4599
798,-1.26005,0.46015
799,-1.26008,0.460338
800,-1.26007,0.4605
801,-1.26007,0.460649
802,-1.26004,0.460605
803,-1.26007,0.460548
804,-1.26005,0.460373
805,-1.26001,0.460261
806,-1.26006,0.460068
807,-1.26001,0.459802
808,-1.26,0.459536
809,-1.25988,0.459252
810,-1.25951,0.458951
811,-1.2592,0.458607
812,-1.25905,0.458387
813,-1.25888,0.458124
814,-1.25864,0.457979
815,-1.25829,0.457773
816,-1.25812,0.457586
817,-1.25787,0.457283
818,-1.2578,0.456956
819,-1.25767,0.456496
820,-1.2576,0.455988
821,-1.25739,0.455493
822,-1.25717,0.455055
823,-1.25706,0.454672
824,-1.25705,0.454217
825,-1.25692,0.453758
826,-1.25685,0.45336
827,-1.25674,0.452999
828,-1.25663,0.452554
829,-1.25654,0.452075
830,-1.25647,0.451645
831,-1.25628,0.451203
832,-1.25605,0.450667
833,-1.25589,0.45018
834,-1.25574,0.44973
835,-1.25546,0.449216
836,-1.25525,0.448768
837,-1.25491,0.448399
838,-1.25476,0.448043
839,-1.25477,0.447688
840,-1.25468,0.447292
841,-1.25466,0.44695
842,-1.25466,0.44658
843,-1.25464,0.446168
844,-1.25455,0.44577
845,-1.25453,0.445396
846,-1.25449,0.445024
847,-1.25452,0.444599
848,-1.25459,0.444145
849,-1.25472,0.443657
850,-1.25482,0.443147
851,-1.25495,0.442632
852,-1.25493,0.442183
853,-1.25477,0.441788
854,-1.25463,0.441288
855,-1.25444,0.440801
856,-1.25436,0.440315
857,-1.25439,0.439813
858,-1.25438,0.439353
859,-1.25418,0.438929
860,-1.25401,0.438436
861,-1.25373,0.437967
862,-1.25333,0.437541
863,-1.25299,0.437039
864,-1.25269,0.436678
865,-1.2524,0.436237
866,-1.25214,0.435762
867,-1.25189,0.435306
868,-1.25167,0.434868
869,-1.25148,0.434528
870,-1.25126,0.434161
871,-1.25096,0.433846
872,-1.25077,0.433555
873,-1.25061,0.433419
874,-1.25037,0.433289
875,-1.25013,0.433246
876,-1.24992,0.433156
877,-1.24962,0.433044
878,-1.24928,0.432967
879,-1.24896,0.432901
880,-1.24877,0.432886
881,-1.24868,0.432804
882,-1.24857,0.432783
883,-1.24845,0.432905
884,-1.24834,0.433032
885,-1.24814,0.43313
886,-1.24812,0.433251
887,-1.24816,0.433382
888,-1.24819,0.433468
889,-1.24817,0.433504
890,-1.24819,0.433539
891,-1.24818,0.433603
892,-1.24813,0.43361
893,-1.24825,0.433667
894,-1.24841,0.433775
895,-1.24854,0.433899
896,-1.24859,0.433996
897,-1.24851,0.433997
898,-1.24837,0.433948
899,-1.24815,0.433782
900,-1.24806,0.43365
901,-1.24784,0.433402
902,-1.24786,0.433176
903,-1.24774,0.432962
904,-1.24769,0.432793
905,-1.24752,0.432541
906,-1.24736,0.432395
907,-1.24722,0.432144
908,-1.24713,0.431938
909,-1.24711,0.431738
910,-1.24687,0.431511
911,-1.2467,0.43129
912,-1.24656,0.431102
913,-1.24657,0.430832
914,-1.24659,0.430684
915,-1.24657,0.430508
916,-1.2466,0.430311
917,-1.2467,0.430104
918,-1.24666,0.429962
919,-1.24647,0.42975
920,-1.24614,0.4295
921,-1.2459,0.429224
922,-1.2457,0.42897
923,-1.24541,0.428803
924,-1.24529,0.428609
925,-1.24504,0.428346
926,-1.24482,0.428099
927,-1.24475,0.427837
928,-1.24462,0.427586
929,-1.2445,0.427234
930,-1.24434,0.426892
931,-1.24426,0.426633
932,-1.24407,0.426309
933,-1.24404,0.426147
934,-1.24393,0.426055
935,-1.24395,0.426
936,-1.24395,0.426052
937,-1.24408,0.42619
938,-1.24401,0.426311
939,-1.24414,0.426464
940,-1.24429,0.426628
941,-1.24446,0.426791
942,-1.24461,0.426969
943,-1.24475,0.427147
944,-1.24478,0.427288
945,-1.24478,0.427429
946,-1.24477,0.427595
947,-1.24489,0.42783
948,-1.24499,0.42807
949,-1.24508,0.428251
950,-1.24517,0.428405
951,-1.24524,0.428481
952,-1.2452,0.428524
953,-1.24513,0.428578
954,-1.2451,0.428601
955,-1.2452,0.428634
956,-1.24538,0.428588
957,-1.24548,0.4286
958,-1.24565,0.428596
959,-1.24586,0.428639
960,-1.24591,0.428651
961,-1.24587,0.428595
962,-1.24579,0.428514
963,-1.24573,0.428437
964,-1.24586,0.428392
965,-1.24574,0.428301
966,-1.24556,0.428214
967,-1.24556,0.428144
968,-1.24541,0.428094
969,-1.24533,0.428142
970,-1.24529,0.428237
971,-1.24521,0.428326
972,-1.24505,0.42841
973,-1.24504,0.428489
974,-1.24515,0.428501
975,-1.24512,0.428482
976,-1.24506,0.428463
977,-1.24501,0.42847
978,-1.24481,0.428364
979,-1.24455,0.428248
980,-1.24413,0.428071
981,-1.24378,0.427783
982,-1.24346,0.427531
983,-1.24318,0.427294
984,-1.24289,0.427012
985,-1.2426,0.426716
986,-1.24239,0.42642
987,-1.24237,0.426185
988,-1.24236,0.425956
989,-1.24232,0.425728
990,-1.24215,0.42546
991,-1.24194,0.425182
992,-1.24174,0.424844
993,-1.24162,0.424607
994,-1.24156,0.424346
995,-1.24129,0.424116
996,-1.24095,0.423865
997,-1.24077,0.423621
998,-1.24066,0.423352
999,-1.24052,0.423048
1000,-1.24045,0.422805
1001,-1.24033,0.422577
1002,-1.24025,0.42237
1003,-1.24014,0.422183
1004,-1.24006,0.421927
1005,-1.23992,0.421697
1006,-1.23981,0.421476
1007,-1.23963,0.421256
1008,-1.23949,0.420933
1009,-1.23932,0.420595
1010,-1.23908,0.420327
1011,-1.23885,0.41996
1012,-1.23854,0.419565
1013,-1.23827,0.419171
1014,-1.23803,0.418782
1015,-1.23777,0.418438
1016,-1.23756,0.418179
1017,-1.23744,0.417881
1018,-1.23734,0.417706
1019,-1.2372,0.417522
1020,-1.23715,0.417348
1021,-1.23703,0.417204
1022,-1.23704,0.417069
1023,-1.23712,0.416906
1024,-1.23716,0.416758
1025,-1.23716,0.416659
1026,-1.23715,0.416584
1027,-1.23724,0.416524
1028,-1.23744,0.416488
1029,-1.2375,0.416375
1030,-1.23751,0.416238
1031,-1.2375,0.416135
1032,-1.23746,0.415988
1033,-1.23743,0.415862
1034,-1.23737,0.415793
1035,-1.23737,0.415768
1036,-1.23737,0.415753
1037,-1.23735,0.415709
1038,-1.23732,0.415698
1039,-1.23735,0.415645
1040,-1.23736,0.415615
1041,-1.23734,0.415586
1042,-1.23734,0.415552
1043,-1.23725,0.41546
1044,-1.23714,0.415378
1045,-1.23705,0.415392
1046,-1.23694,0.415349
1047,-1.23683,0.415267
1048,-1.23674,0.415248
1049,-1.23665,0.415172
1050,-1.2365,0.415095
1051,-1.23631,0.414967
1052,-1.23602,0.414729
1053,-1.23586,0.41453
1054,-1.23571,0.414312
1055,-1.23555,0.414137
1056,-1.23542,0.413973
1057,-1.23541,0.413803
1058,-1.2353,0.413634
1059,-1.23535,0.413532
1060,-1.23534,0.413358
1061,-1.2352,0.413238
1062,-1.23514,0.413093
1063,-1.23494,0.412982
1064,-1.23477,0.41282
1065,-1.23477,0.412629
1066,-1.23471,0.412406
1067,-1.23456,0.412123
1068,-1.23439,0.411901
1069,-1.23431,0.411609
1070,-1.23417,0.411374
1071,-1.23395,0.411167
