N,expected_E,expected_M
268,-1.99828,0.999571
269,-1.99829,0.999572
270,-1.9983,0.999574
271,-1.9983,0.999576
272,-1.99831,0.999577
273,-1.99832,0.999579
274,-1.99832,0.99958
275,-1.99833,0.999582
276,-1.99833,0.999583
277,-1.99834,0.999585
278,-1.99835,0.999586
279,-1.99828,0.99957
280,-1.99829,0.999571
281,-1.99829,0.999573
282,-1.99823,0.999557
283,-1.99816,0.999541
284,-1.99817,0.999542
285,-1.99818,0.999544
286,-1.99818,0.999545
287,-1.99819,0.999547
288,-1.99819,0.999549
289,-1.9982,0.99955
290,-1.99821,0.999552
291,-1.99821,0.999553
292,-1.99815,0.999538
293,-1.99809,0.999522
294,-1.9981,0.999524
295,-1.9981,0.999525
296,-1.99811,0.999527
297,-1.99811,0.999529
298,-1.99812,0.99953
299,-1.99813,0.999532
300,-1.99813,0.999533
301,-1.99807,0.999518
302,-1.99808,0.99952
303,-1.99809,0.999521
304,-1.99809,0.999523
305,-1.9981,0.999525
306,-1.9981,0.999526
307,-1.99811,0.999528
308,-1.99812,0.999529
309,-1.99812,0.999531
310,-1.99813,0.999532
311,-1.99814,0.999534
312,-1.99814,0.999535
313,-1.99815,0.999537
314,-1.99815,0.999538
315,-1.99816,0.99954
316,-1.99816,0.999541
317,-1.99817,0.999543
318,-1.99818,0.999544
319,-1.99818,0.999545
320,-1.99819,0.999547
321,-1.99813,0.999533
322,-1.99814,0.999534
323,-1.99814,0.999536
324,-1.99815,0.999537
325,-1.99815,0.999538
326,-1.9981,0.999525
327,-1.99804,0.999511
328,-1.99799,0.999497
329,-1.99799,0.999498
330,-1.998,0.9995
331,-1.99801,0.999502
332,-1.99795,0.999488
333,-1.99796,0.999489
334,-1.99796,0.999491
335,-1.99797,0.999493
336,-1.99798,0.999494
337,-1.99792,0.999481
338,-1.99793,0.999482
339,-1.99794,0.999484
340,-1.99794,0.999485
341,-1.99783,0.999457
342,-1.99778,0.999444
343,-1.99778,0.999446
344,-1.99779,0.999448
345,-1.9978,0.999449
346,-1.9978,0.999451
347,-1.99781,0.999452
348,-1.99782,0.999454
349,-1.99782,0.999456
350,-1.99777,0.999443
351,-1.99772,0.99943
352,-1.99773,0.999432
353,-1.99773,0.999433
354,-1.99774,0.999435
355,-1.99775,0.999437
356,-1.9977,0.999424
357,-1.9977,0.999426
358,-1.99771,0.999427
359,-1.99772,0.999429
360,-1.99772,0.999431
361,-1.99773,0.999432
362,-1.99773,0.999434
363,-1.99774,0.999435
364,-1.99775,0.999437
365,-1.99775,0.999438
366,-1.9977,0.999426
367,-1.99766,0.999414
368,-1.99766,0.999416
369,-1.99767,0.999417
370,-1.99768,0.999419
371,-1.99768,0.99942
372,-1.99769,0.999422
373,-1.99769,0.999424
374,-1.9977,0.999425
375,-1.99771,0.999427
376,-1.99771,0.999428
377,-1.99772,0.99943
378,-1.99772,0.999431
379,-1.99773,0.999433
380,-1.99774,0.999434
381,-1.99769,0.999423
382,-1.99764,0.999411
383,-1.99765,0.999413
384,-1.99766,0.999414
385,-1.99766,0.999416
386,-1.99767,0.999417
387,-1.99767,0.999419
388,-1.99768,0.99942
389,-1.99769,0.999422
390,-1.99769,0.999423
391,-1.9977,0.999425
392,-1.9977,0.999426
393,-1.99771,0.999427
394,-1.99772,0.999429
395,-1.99772,0.99943
396,-1.99773,0.999432
397,-1.99773,0.999433
398,-1.99774,0.999435
399,-1.99774,0.999436
400,-1.99775,0.999438
401,-1.99776,0.999439
402,-1.99776,0.99944
403,-1.99772,0.999429
404,-1.99772,0.999431
405,-1.99768,0.99942
406,-1.99768,0.999421
407,-1.99769,0.999423
408,-1.9977,0.999424
409,-1.9977,0.999425
410,-1.99771,0.999427
411,-1.99771,0.999428
412,-1.99772,0.99943
413,-1.99765,0.999407
414,-1.99761,0.999396
415,-1.99757,0.999386
416,-1.99757,0.999387
417,-1.99758,0.999388
418,-1.99754,0.999378
419,-1.99754,0.999379
420,-1.99755,0.999381
421,-1.99751,0.999371
422,-1.99751,0.999372
423,-1.99752,0.999374
424,-1.99752,0.999375
425,-1.99753,0.999376
426,-1.99754,0.999378
427,-1.99754,0.999379
428,-1.99755,0.999381
429,-1.99755,0.999382
430,-1.99756,0.999384
431,-1.99756,0.999385
432,-1.99757,0.999387
433,-1.99758,0.999388
434,-1.99758,0.999389
435,-1.99759,0.999391
436,-1.99759,0.999392
437,-1.9976,0.999394
438,-1.9976,0.999395
439,-1.99761,0.999396
440,-1.99761,0.999398
441,-1.99762,0.999399
442,-1.99762,0.9994
443,-1.99763,0.999402
444,-1.99764,0.999403
445,-1.99764,0.999404
446,-1.99765,0.999406
447,-1.99765,0.999407
448,-1.99766,0.999408
449,-1.99766,0.99941
450,-1.99767,0.999411
451,-1.99767,0.999412
452,-1.99768,0.999414
453,-1.99768,0.999415
454,-1.99769,0.999416
455,-1.99769,0.999418
456,-1.9977,0.999419
457,-1.9977,0.99942
458,-1.99771,0.999421
459,-1.99767,0.999412
460,-1.99763,0.999402
461,-1.99755,0.999382
462,-1.99755,0.999383
463,-1.99756,0.999384
464,-1.99752,0.999375
465,-1.99753,0.999376
466,-1.99753,0.999378
467,-1.99754,0.999379
468,-1.99754,0.99938
469,-1.99755,0.999382
470,-1.99751,0.999372
471,-1.99752,0.999374
472,-1.99752,0.999375
473,-1.99753,0.999376
474,-1.99753,0.999378
475,-1.99754,0.999379
476,-1.99754,0.99938
477,-1.99755,0.999382
478,-1.99755,0.999383
479,-1.99756,0.999384
480,-1.99756,0.999385
481,-1.99753,0.999376
482,-1.99753,0.999378
483,-1.99754,0.999379
484,-1.99754,0.99938
485,-1.99755,0.999381
486,-1.99755,0.999383
487,-1.99756,0.999384
488,-1.99756,0.999385
489,-1.99757,0.999387
490,-1.99757,0.999388
491,-1.99758,0.999389
492,-1.99758,0.99939
493,-1.99759,0.999391
494,-1.99759,0.999393
495,-1.99756,0.999384
496,-1.99756,0.999385
497,-1.99757,0.999386
498,-1.99757,0.999388
499,-1.99758,0.999389
500,-1.99758,0.99939
501,-1.99758,0.999391
502,-1.99759,0.999392
503,-1.99759,0.999394
504,-1.99756,0.999385
505,-1.99752,0.999376
506,-1.99753,0.999377
507,-1.99753,0.999379
508,-1.99754,0.99938
509,-1.99754,0.999381
510,-1.99751,0.999373
511,-1.99751,0.999374
512,-1.99752,0.999375
513,-1.99752,0.999376
514,-1.99753,0.999377
515,-1.99753,0.999379
516,-1.99754,0.99938
517,-1.99754,0.999381
518,-1.99755,0.999382
519,-1.99751,0.999374
520,-1.99752,0.999375
521,-1.99752,0.999376
522,-1.99753,0.999377
523,-1.99753,0.999379
524,-1.99754,0.99938
525,-1.99754,0.999381
526,-1.99755,0.999382
527,-1.99755,0.999383
528,-1.99756,0.999384
529,-1.99756,0.999386
530,-1.99757,0.999387
531,-1.99757,0.999388
532,-1.99758,0.999389
533,-1.99758,0.99939
534,-1.99758,0.999391
535,-1.99759,0.999393
536,-1.99759,0.999394
537,-1.9976,0.999395
538,-1.9976,0.999396
539,-1.99761,0.999397
540,-1.99757,0.999389
541,-1.99758,0.99939
542,-1.99758,0.999391
543,-1.99759,0.999392
544,-1.99759,0.999393
545,-1.9976,0.999394
546,-1.9976,0.999396
547,-1.99761,0.999397
548,-1.99761,0.999398
549,-1.99761,0.999399
550,-1.99762,0.9994
551,-1.99762,0.999401
552,-1.99763,0.999402
553,-1.99763,0.999403
554,-1.99764,0.999404
555,-1.99764,0.999405
556,-1.99764,0.999406
557,-1.99761,0.999399
558,-1.99758,0.999391
559,-1.99755,0.999383
560,-1.99752,0.999375
561,-1.99749,0.999367
562,-1.99749,0.999368
563,-1.9975,0.999369
564,-1.9975,0.999371
565,-1.9975,0.999372
566,-1.99751,0.999373
567,-1.99751,0.999374
568,-1.99752,0.999375
569,-1.99752,0.999376
570,-1.99753,0.999377
571,-1.99753,0.999378
572,-1.99753,0.999379
573,-1.99754,0.99938
574,-1.99754,0.999382
575,-1.99755,0.999383
576,-1.99755,0.999384
577,-1.99756,0.999385
578,-1.99756,0.999386
579,-1.99756,0.999387
580,-1.99753,0.999379
581,-1.99754,0.99938
582,-1.99754,0.999381
583,-1.99755,0.999383
584,-1.99755,0.999384
585,-1.99756,0.999385
586,-1.99756,0.999386
587,-1.99756,0.999387
588,-1.99757,0.999388
589,-1.99757,0.999389
590,-1.99758,0.99939
591,-1.99758,0.999391
592,-1.99758,0.999392
593,-1.99759,0.999393
594,-1.99759,0.999394
595,-1.9976,0.999395
596,-1.9976,0.999396
597,-1.9976,0.999397
598,-1.99761,0.999398
599,-1.99761,0.999399
600,-1.99762,0.9994
601,-1.99762,0.999401
602,-1.99762,0.999402
603,-1.99763,0.999403
604,-1.99763,0.999404
605,-1.99764,0.999405
606,-1.99764,0.999406
607,-1.99764,0.999407
608,-1.99765,0.999408
609,-1.99765,0.999409
610,-1.99766,0.99941
611,-1.99766,0.999411
612,-1.99766,0.999412
613,-1.99767,0.999413
614,-1.99767,0.999414
615,-1.99767,0.999415
616,-1.99768,0.999416
617,-1.99768,0.999417
618,-1.99769,0.999417
619,-1.99769,0.999418
620,-1.99769,0.999419
621,-1.9977,0.99942
622,-1.9977,0.999421
623,-1.9977,0.999422
624,-1.99771,0.999423
625,-1.99771,0.999424
626,-1.99772,0.999425
627,-1.99772,0.999426
628,-1.99772,0.999427
629,-1.99773,0.999428
630,-1.99773,0.999429
631,-1.99773,0.999429
632,-1.99774,0.99943
633,-1.99774,0.999431
634,-1.99774,0.999432
635,-1.99775,0.999433
636,-1.99775,0.999434
637,-1.99776,0.999435
638,-1.99776,0.999436
639,-1.99776,0.999437
640,-1.99777,0.999438
641,-1.99777,0.999438
642,-1.99777,0.999439
643,-1.99778,0.99944
644,-1.99778,0.999441
645,-1.99778,0.999442
646,-1.99779,0.999443
647,-1.99776,0.999436
648,-1.99776,0.999437
649,-1.99777,0.999438
650,-1.99777,0.999438
651,-1.99777,0.999439
652,-1.99778,0.99944
653,-1.99773,0.999426
654,-1.99771,0.999419
655,-1.99768,0.999412
656,-1.99765,0.999405
657,-1.99763,0.999399
658,-1.9976,0.999392
659,-1.9976,0.999393
660,-1.99761,0.999394
661,-1.99761,0.999395
662,-1.99761,0.999396
663,-1.99762,0.999397
664,-1.99762,0.999398
665,-1.99762,0.999398
666,-1.99763,0.999399
667,-1.99763,0.9994
668,-1.99763,0.999401
669,-1.99764,0.999402
670,-1.99764,0.999403
671,-1.99765,0.999404
672,-1.99765,0.999405
673,-1.99765,0.999406
674,-1.99766,0.999407
675,-1.99766,0.999407
676,-1.99766,0.999408
677,-1.99767,0.999409
678,-1.99767,0.99941
679,-1.99767,0.999411
680,-1.99768,0.999412
681,-1.99765,0.999405
682,-1.99765,0.999406
683,-1.99766,0.999407
684,-1.99766,0.999408
685,-1.99766,0.999409
686,-1.99767,0.99941
687,-1.99767,0.99941
688,-1.99767,0.999411
689,-1.99768,0.999412
690,-1.99768,0.999413
691,-1.99763,0.999399
692,-1.9976,0.999393
693,-1.9976,0.999394
694,-1.99761,0.999395
695,-1.99761,0.999396
696,-1.99761,0.999397
697,-1.99762,0.999397
698,-1.99762,0.999398
699,-1.99763,0.999399
700,-1.9976,0.999393
701,-1.9976,0.999394
702,-1.99761,0.999395
703,-1.99761,0.999395
704,-1.99761,0.999396
705,-1.99762,0.999397
706,-1.99762,0.999398
707,-1.99762,0.999399
708,-1.99763,0.9994
709,-1.99763,0.999401
710,-1.99763,0.999401
711,-1.99764,0.999402
712,-1.99764,0.999403
713,-1.99764,0.999404
714,-1.99765,0.999405
715,-1.99765,0.999406
716,-1.99765,0.999406
717,-1.99766,0.999407
718,-1.99766,0.999408
719,-1.99766,0.999409
720,-1.99767,0.99941
721,-1.99767,0.999411
722,-1.99767,0.999411
723,-1.99768,0.999412
724,-1.99768,0.999413
725,-1.99768,0.999414
726,-1.99769,0.999415
727,-1.99769,0.999415
728,-1.99769,0.999416
729,-1.9977,0.999417
730,-1.99767,0.999411
731,-1.99767,0.999412
732,-1.99768,0.999413
733,-1.99768,0.999413
734,-1.99768,0.999414
735,-1.99769,0.999415
736,-1.99769,0.999416
737,-1.99769,0.999417
738,-1.9977,0.999417
739,-1.9977,0.999418
740,-1.99768,0.999412
741,-1.99768,0.999413
742,-1.99768,0.999414
743,-1.99769,0.999415
744,-1.99769,0.999415
745,-1.99769,0.999416
746,-1.99769,0.999417
747,-1.9977,0.999418
748,-1.9977,0.999418
749,-1.9977,0.999419
750,-1.99771,0.99942
751,-1.99771,0.999421
752,-1.99771,0.999422
753,-1.99772,0.999422
754,-1.99772,0.999423
755,-1.99772,0.999424
756,-1.99772,0.999425
757,-1.99773,0.999425
758,-1.9977,0.99942
759,-1.99768,0.999414
760,-1.99766,0.999408
761,-1.99766,0.999409
762,-1.99766,0.999409
763,-1.99767,0.99941
764,-1.99764,0.999404
765,-1.99762,0.999399
766,-1.99762,0.999399
767,-1.99763,0.9994
768,-1.99763,0.999401
769,-1.99763,0.999402
770,-1.99764,0.999403
771,-1.99764,0.999403
772,-1.99762,0.999398
773,-1.99759,0.999392
774,-1.99757,0.999386
775,-1.99757,0.999387
776,-1.99758,0.999388
777,-1.99758,0.999389
778,-1.99758,0.999389
779,-1.99759,0.99939
780,-1.99759,0.999391
781,-1.99759,0.999392
782,-1.9976,0.999393
783,-1.9976,0.999393
784,-1.9976,0.999394
785,-1.99761,0.999395
786,-1.99761,0.999396
787,-1.99761,0.999396
788,-1.99761,0.999397
789,-1.99762,0.999398
790,-1.99762,0.999399
791,-1.99762,0.999399
792,-1.99763,0.9994
793,-1.99763,0.999401
794,-1.99763,0.999402
795,-1.99764,0.999403
796,-1.99764,0.999403
797,-1.99764,0.999404
798,-1.99764,0.999405
799,-1.99765,0.999406
800,-1.99765,0.999406
801,-1.99765,0.999407
802,-1.99766,0.999408
803,-1.99766,0.999408
804,-1.99766,0.999409
805,-1.99766,0.99941
806,-1.99767,0.999411
807,-1.99767,0.999411
808,-1.99767,0.999412
809,-1.99768,0.999413
810,-1.99768,0.999414
811,-1.99768,0.999414
812,-1.99766,0.999409
813,-1.99764,0.999403
814,-1.99764,0.999404
815,-1.99764,0.999405
816,-1.99762,0.9994
817,-1.99763,0.9994
818,-1.99763,0.999401
819,-1.99763,0.999402
820,-1.99763,0.999402
821,-1.99764,0.999403
822,-1.99764,0.999404
823,-1.99764,0.999405
824,-1.99765,0.999405
825,-1.9976,0.999394
826,-1.99758,0.999389
827,-1.99756,0.999383
828,-1.99756,0.999384
829,-1.99756,0.999385
830,-1.99757,0.999386
831,-1.99757,0.999386
832,-1.99757,0.999387
833,-1.99758,0.999388
834,-1.99758,0.999388
835,-1.99758,0.999389
836,-1.99756,0.999384
837,-1.99751,0.999373
838,-1.99749,0.999368
839,-1.9975,0.999368
840,-1.9975,0.999369
841,-1.9975,0.99937
842,-1.99751,0.999371
843,-1.99751,0.999371
844,-1.99749,0.999366
845,-1.99747,0.999361
846,-1.99743,0.99935
847,-1.99744,0.999351
848,-1.99742,0.999346
849,-1.99742,0.999346
850,-1.99742,0.999347
851,-1.99743,0.999348
852,-1.99743,0.999349
853,-1.99741,0.999343
854,-1.99739,0.999338
855,-1.99737,0.999333
856,-1.99735,0.999328
857,-1.99735,0.999329
858,-1.99735,0.99933
859,-1.99736,0.999331
860,-1.99736,0.999331
861,-1.99736,0.999332
862,-1.99737,0.999333
863,-1.99737,0.999334
864,-1.99737,0.999334
865,-1.99738,0.999335
866,-1.99738,0.999336
867,-1.99738,0.999337
868,-1.99738,0.999338
869,-1.99739,0.999338
870,-1.99739,0.999339
871,-1.99739,0.99934
872,-1.9974,0.999341
873,-1.9974,0.999341
874,-1.9974,0.999342
875,-1.99741,0.999343
876,-1.99741,0.999344
877,-1.99741,0.999344
878,-1.99741,0.999345
879,-1.99742,0.999346
880,-1.99742,0.999347
881,-1.99742,0.999347
882,-1.99743,0.999348
883,-1.99741,0.999343
884,-1.99741,0.999344
885,-1.99739,0.999339
886,-1.99739,0.99934
887,-1.9974,0.99934
888,-1.99738,0.999336
889,-1.99738,0.999336
890,-1.99738,0.999337
891,-1.99736,0.999332
892,-1.99737,0.999333
893,-1.99737,0.999334
894,-1.99737,0.999334
895,-1.99737,0.999335
896,-1.99738,0.999336
897,-1.99738,0.999337
898,-1.99738,0.999337
899,-1.99739,0.999338
900,-1.99739,0.999339
901,-1.99739,0.99934
902,-1.99739,0.99934
903,-1.9974,0.999341
904,-1.9974,0.999342
905,-1.9974,0.999343
906,-1.99741,0.999343
907,-1.99741,0.999344
908,-1.99741,0.999345
909,-1.99741,0.999345
910,-1.99742,0.999346
911,-1.99742,0.999347
912,-1.99742,0.999348
913,-1.99743,0.999348
914,-1.99743,0.999349
915,-1.99743,0.99935
916,-1.99743,0.99935
917,-1.99744,0.999351
918,-1.99744,0.999352
919,-1.99744,0.999353
920,-1.99745,0.999353
921,-1.99745,0.999354
922,-1.99745,0.999355
923,-1.99745,0.999355
924,-1.99746,0.999356
925,-1.99746,0.999357
926,-1.99746,0.999357
927,-1.99746,0.999358
928,-1.99747,0.999359
929,-1.99747,0.99936
930,-1.99747,0.99936
931,-1.99748,0.999361
932,-1.99748,0.999362
933,-1.99748,0.999362
934,-1.99746,0.999358
935,-1.99744,0.999353
936,-1.99743,0.999348
937,-1.99743,0.999349
938,-1.99743,0.99935
939,-1.99743,0.99935
940,-1.99744,0.999351
941,-1.99744,0.999352
942,-1.99742,0.999347
943,-1.9974,0.999343
944,-1.9974,0.999343
945,-1.99741,0.999344
946,-1.99741,0.999345
947,-1.99741,0.999345
948,-1.99742,0.999346
949,-1.99742,0.999347
950,-1.99742,0.999347
951,-1.99742,0.999348
952,-1.99743,0.999349
953,-1.99743,0.999349
954,-1.99743,0.99935
955,-1.99743,0.999351
956,-1.99744,0.999351
957,-1.99744,0.999352
958,-1.99744,0.999353
959,-1.99745,0.999353
960,-1.99745,0.999354
961,-1.99745,0.999355
962,-1.99745,0.999356
963,-1.99746,0.999356
964,-1.99746,0.999357
965,-1.99746,0.999358
966,-1.99746,0.999358
967,-1.99747,0.999359
968,-1.99747,0.99936
969,-1.99747,0.99936
970,-1.99747,0.999361
971,-1.99748,0.999361
972,-1.99748,0.999362
973,-1.99748,0.999363
974,-1.99748,0.999363
975,-1.99749,0.999364
976,-1.99749,0.999365
977,-1.99749,0.999365
978,-1.99749,0.999366
979,-1.9975,0.999367
980,-1.9975,0.999367
981,-1.9975,0.999368
982,-1.99751,0.999369
983,-1.99751,0.999369
984,-1.99751,0.99937
985,-1.99751,0.999371
986,-1.99752,0.999371
987,-1.99752,0.999372
988,-1.9975,0.999367
989,-1.9975,0.999368
990,-1.99751,0.999369
991,-1.99751,0.999369
992,-1.99751,0.99937
993,-1.99751,0.999371
994,-1.99752,0.999371
995,-1.99752,0.999372
996,-1.99752,0.999372
997,-1.99752,0.999373
998,-1.99753,0.999374
999,-1.99753,0.999374
1000,-1.99753,0.999375
1001,-1.99753,0.999376
1002,-1.99751,0.999371
1003,-1.9975,0.999367
1004,-1.99748,0.999363
1005,-1.99748,0.999363
1006,-1.99749,0.999364
1007,-1.99749,0.999364
1008,-1.99749,0.999365
1009,-1.99749,0.999366
1010,-1.9975,0.999366
1011,-1.9975,0.999367
1012,-1.9975,0.999368
1013,-1.9975,0.999368
1014,-1.99749,0.999364
1015,-1.99744,0.99935
1016,-1.99742,0.999345
1017,-1.9974,0.999341
1018,-1.99739,0.999337
1019,-1.99739,0.999338
1020,-1.99739,0.999338
1021,-1.99739,0.999339
1022,-1.9974,0.99934
1023,-1.99738,0.999335
1024,-1.99736,0.999331
1025,-1.99737,0.999332
1026,-1.99737,0.999332
1027,-1.99737,0.999333
1028,-1.99737,0.999334
1029,-1.99738,0.999334
1030,-1.99738,0.999335
1031,-1.99738,0.999336
1032,-1.99738,0.999336
1033,-1.99739,0.999337
1034,-1.99739,0.999338
1035,-1.99737,0.999333
1036,-1.99737,0.999334
1037,-1.99738,0.999335
1038,-1.99738,0.999335
1039,-1.99738,0.999336
1040,-1.99738,0.999337
1041,-1.99739,0.999337
1042,-1.99739,0.999338
1043,-1.99739,0.999338
1044,-1.99739,0.999339
1045,-1.9974,0.99934
1046,-1.9974,0.99934
1047,-1.9974,0.999341
1048,-1.9974,0.999342
1049,-1.99741,0.999342
1050,-1.99741,0.999343
1051,-1.99741,0.999343
1052,-1.99741,0.999344
1053,-1.99742,0.999345
1054,-1.99742,0.999345
1055,-1.99742,0.999346
1056,-1.99742,0.999347
1057,-1.99743,0.999347
1058,-1.99743,0.999348
1059,-1.99743,0.999348
1060,-1.99742,0.999344
1061,-1.99742,0.999345
1062,-1.99742,0.999346
1063,-1.99742,0.999346
1064,-1.99742,0.999347
1065,-1.99743,0.999347
1066,-1.99743,0.999348
1067,-1.99743,0.999349
1068,-1.99743,0.999349
1069,-1.99744,0.99935
1070,-1.99744,0.99935
1071,-1.99744,0.999351
1072,-1.99744,0.999352
1073,-1.99745,0.999352
1074,-1.99745,0.999353
1075,-1.99745,0.999353
1076,-1.99745,0.999354
